project,bucket_end,history_rps,rolling_mean_5,rolling_std_5,hour_of_day,day_of_week,target_next_rps
de.wikipedia.org,2024-03-12 09:00:00,"[962613, 667457, 530178, 499292, 499671, 564312, 817705, 1167520, 1515674, 1723639]",1157770.0,428073.51304793434,9,1,1854912
de.wikipedia.org,2024-03-12 10:00:00,"[667457, 530178, 499292, 499671, 564312, 817705, 1167520, 1515674, 1723639, 1854912]",1415890.0,378660.6822119244,10,1,1906666
de.wikipedia.org,2024-03-12 11:00:00,"[530178, 499292, 499671, 564312, 817705, 1167520, 1515674, 1723639, 1854912, 1906666]",1633682.2,269365.2306118219,11,1,1963339
de.wikipedia.org,2024-03-12 12:00:00,"[499292, 499671, 564312, 817705, 1167520, 1515674, 1723639, 1854912, 1906666, 1963339]",1792846.0,159680.28697243752,12,1,1957189
de.wikipedia.org,2024-03-12 13:00:00,"[499671, 564312, 817705, 1167520, 1515674, 1723639, 1854912, 1906666, 1963339, 1957189]",1881149.0,87961.55439508786,13,1,1985197
de.wikipedia.org,2024-03-12 14:00:00,"[564312, 817705, 1167520, 1515674, 1723639, 1854912, 1906666, 1963339, 1957189, 1985197]",1933460.6,46947.298088814445,14,1,1965561
de.wikipedia.org,2024-03-12 15:00:00,"[817705, 1167520, 1515674, 1723639, 1854912, 1906666, 1963339, 1957189, 1985197, 1965561]",1955590.4,26199.83537047514,15,1,1907930
de.wikipedia.org,2024-03-12 16:00:00,"[1167520, 1515674, 1723639, 1854912, 1906666, 1963339, 1957189, 1985197, 1965561, 1907930]",1955843.2,25728.40508387568,16,1,1890583
de.wikipedia.org,2024-03-12 17:00:00,"[1515674, 1723639, 1854912, 1906666, 1963339, 1957189, 1985197, 1965561, 1907930, 1890583]",1941292.0,35927.075361069954,17,1,2033957
de.wikipedia.org,2024-03-12 18:00:00,"[1723639, 1854912, 1906666, 1963339, 1957189, 1985197, 1965561, 1907930, 1890583, 2033957]",1956645.6,52171.24911519754,18,1,2208266
de.wikipedia.org,2024-03-12 19:00:00,"[1854912, 1906666, 1963339, 1957189, 1985197, 1965561, 1907930, 1890583, 2033957, 2208266]",2001259.4,115025.98286752432,19,1,2536567
de.wikipedia.org,2024-03-12 20:00:00,"[1906666, 1963339, 1957189, 1985197, 1965561, 1907930, 1890583, 2033957, 2208266, 2536567]",2115460.6,239259.34218801156,20,1,2627274
de.wikipedia.org,2024-03-12 21:00:00,"[1963339, 1957189, 1985197, 1965561, 1907930, 1890583, 2033957, 2208266, 2536567, 2627274]",2259329.4,283414.18896632537,21,1,2276852
de.wikipedia.org,2024-03-12 22:00:00,"[1957189, 1985197, 1965561, 1907930, 1890583, 2033957, 2208266, 2536567, 2627274, 2276852]",2336583.2,217306.41889405844,22,1,1622743
de.wikipedia.org,2024-03-12 23:00:00,"[1985197, 1965561, 1907930, 1890583, 2033957, 2208266, 2536567, 2627274, 2276852, 1622743]",2254340.4,352214.770250539,23,1,1066816
de.wikipedia.org,2024-03-13 00:00:00,"[1965561, 1907930, 1890583, 2033957, 2208266, 2536567, 2627274, 2276852, 1622743, 1066816]",2026050.4,594606.7526816694,0,2,684881
de.wikipedia.org,2024-03-13 01:00:00,"[1907930, 1890583, 2033957, 2208266, 2536567, 2627274, 2276852, 1622743, 1066816, 684881]",1655713.2,723898.5983927307,1,2,596792
de.wikipedia.org,2024-03-13 02:00:00,"[1890583, 2033957, 2208266, 2536567, 2627274, 2276852, 1622743, 1066816, 684881, 596792]",1249616.8,628165.2956066262,2,2,564206
de.wikipedia.org,2024-03-13 03:00:00,"[2033957, 2208266, 2536567, 2627274, 2276852, 1622743, 1066816, 684881, 596792, 564206]",907087.6,400225.62071841425,3,2,620958
de.wikipedia.org,2024-03-13 04:00:00,"[2208266, 2536567, 2627274, 2276852, 1622743, 1066816, 684881, 596792, 564206, 620958]",706730.6,184334.25975612891,4,2,550471
de.wikipedia.org,2024-03-13 05:00:00,"[2536567, 2627274, 2276852, 1622743, 1066816, 684881, 596792, 564206, 620958, 550471]",603461.6,47599.85733844168,5,2,810386
de.wikipedia.org,2024-03-13 06:00:00,"[2627274, 2276852, 1622743, 1066816, 684881, 596792, 564206, 620958, 550471, 810386]",628562.6,94198.74702691114,6,2,1155527
de.wikipedia.org,2024-03-13 07:00:00,"[2276852, 1622743, 1066816, 684881, 596792, 564206, 620958, 550471, 810386, 1155527]",740309.6,227425.6658801728,7,2,1533594
de.wikipedia.org,2024-03-13 08:00:00,"[1622743, 1066816, 684881, 596792, 564206, 620958, 550471, 810386, 1155527, 1533594]",934187.2,365775.1248914557,8,2,1675382
de.wikipedia.org,2024-03-13 09:00:00,"[1066816, 684881, 596792, 564206, 620958, 550471, 810386, 1155527, 1533594, 1675382]",1145072.0,423757.5758392999,9,2,1833235
de.wikipedia.org,2024-03-13 10:00:00,"[684881, 596792, 564206, 620958, 550471, 810386, 1155527, 1533594, 1675382, 1833235]",1401624.8,371153.2526692445,10,2,1840962
de.wikipedia.org,2024-03-13 11:00:00,"[596792, 564206, 620958, 550471, 810386, 1155527, 1533594, 1675382, 1833235, 1840962]",1607740.0,252907.16208047568,11,2,1932156
de.wikipedia.org,2024-03-13 12:00:00,"[564206, 620958, 550471, 810386, 1155527, 1533594, 1675382, 1833235, 1840962, 1932156]",1763065.8,141370.99144930686,12,2,1963308
de.wikipedia.org,2024-03-13 13:00:00,"[620958, 550471, 810386, 1155527, 1533594, 1675382, 1833235, 1840962, 1932156, 1963308]",1849008.6,100436.64015009662,13,2,1969288
de.wikipedia.org,2024-03-13 14:00:00,"[550471, 810386, 1155527, 1533594, 1675382, 1833235, 1840962, 1932156, 1963308, 1969288]",1907789.8,59131.013677764735,14,2,1991176
de.wikipedia.org,2024-03-13 15:00:00,"[810386, 1155527, 1533594, 1675382, 1833235, 1840962, 1932156, 1963308, 1969288, 1991176]",1939378.0,52703.22977579268,15,2,1899889
de.wikipedia.org,2024-03-13 16:00:00,"[1155527, 1533594, 1675382, 1833235, 1840962, 1932156, 1963308, 1969288, 1991176, 1899889]",1951163.4,31835.030840883446,16,2,1830513
de.wikipedia.org,2024-03-13 17:00:00,"[1533594, 1675382, 1833235, 1840962, 1932156, 1963308, 1969288, 1991176, 1899889, 1830513]",1930834.8,58645.24502259326,17,2,1894202
de.wikipedia.org,2024-03-13 18:00:00,"[1675382, 1833235, 1840962, 1932156, 1963308, 1969288, 1991176, 1899889, 1830513, 1894202]",1917013.6,57495.476846792044,18,2,2080135
de.wikipedia.org,2024-03-13 19:00:00,"[1833235, 1840962, 1932156, 1963308, 1969288, 1991176, 1899889, 1830513, 1894202, 2080135]",1939183.0,87117.41048722695,19,2,2390837
de.wikipedia.org,2024-03-13 20:00:00,"[1840962, 1932156, 1963308, 1969288, 1991176, 1899889, 1830513, 1894202, 2080135, 2390837]",2019115.2,203612.129664615,20,2,2449821
de.wikipedia.org,2024-03-13 21:00:00,"[1932156, 1963308, 1969288, 1991176, 1899889, 1830513, 1894202, 2080135, 2390837, 2449821]",2129101.6,252228.88621060038,21,2,2188728
de.wikipedia.org,2024-03-13 22:00:00,"[1963308, 1969288, 1991176, 1899889, 1830513, 1894202, 2080135, 2390837, 2449821, 2188728]",2200744.6,203388.10853990458,22,2,1574433
de.wikipedia.org,2024-03-13 23:00:00,"[1969288, 1991176, 1899889, 1830513, 1894202, 2080135, 2390837, 2449821, 2188728, 1574433]",2136790.8,311345.7966585706,23,2,1066573
de.wikipedia.org,2024-03-14 00:00:00,"[1991176, 1899889, 1830513, 1894202, 2080135, 2390837, 2449821, 2188728, 1574433, 1066573]",1934078.4,533174.5867310631,0,3,817206
de.wikipedia.org,2024-03-14 01:00:00,"[1899889, 1830513, 1894202, 2080135, 2390837, 2449821, 2188728, 1574433, 1066573, 817206]",1619352.2,626879.3080098912,1,3,720085
de.wikipedia.org,2024-03-14 02:00:00,"[1830513, 1894202, 2080135, 2390837, 2449821, 2188728, 1574433, 1066573, 817206, 720085]",1273405.0,545067.7164055856,2,3,745855
de.wikipedia.org,2024-03-14 03:00:00,"[1894202, 2080135, 2390837, 2449821, 2188728, 1574433, 1066573, 817206, 720085, 745855]",984830.4,319252.3724839645,3,3,625070
de.wikipedia.org,2024-03-14 04:00:00,"[2080135, 2390837, 2449821, 2188728, 1574433, 1066573, 817206, 720085, 745855, 625070]",794957.8,149096.40170762004,4,3,683218
de.wikipedia.org,2024-03-14 05:00:00,"[2390837, 2449821, 2188728, 1574433, 1066573, 817206, 720085, 745855, 625070, 683218]",718286.8,63980.37173821359,5,3,891107
de.wikipedia.org,2024-03-14 06:00:00,"[2449821, 2188728, 1574433, 1066573, 817206, 720085, 745855, 625070, 683218, 891107]",733067.0,88833.53159477563,6,3,1224200
de.wikipedia.org,2024-03-14 07:00:00,"[2188728, 1574433, 1066573, 817206, 720085, 745855, 625070, 683218, 891107, 1224200]",833890.0,214323.9073915927,7,3,1590818
de.wikipedia.org,2024-03-14 08:00:00,"[1574433, 1066573, 817206, 720085, 745855, 625070, 683218, 891107, 1224200, 1590818]",1002882.6,361129.07057815214,8,3,1763441
de.wikipedia.org,2024-03-14 09:00:00,"[1066573, 817206, 720085, 745855, 625070, 683218, 891107, 1224200, 1590818, 1763441]",1230556.8,407087.22417850455,9,3,1855921
de.wikipedia.org,2024-03-14 10:00:00,"[817206, 720085, 745855, 625070, 683218, 891107, 1224200, 1590818, 1763441, 1855921]",1465097.4,359180.78897992306,10,3,1880739
de.wikipedia.org,2024-03-14 11:00:00,"[720085, 745855, 625070, 683218, 891107, 1224200, 1590818, 1763441, 1855921, 1880739]",1663023.8,241856.50999499683,11,3,1882877
de.wikipedia.org,2024-03-14 12:00:00,"[745855, 625070, 683218, 891107, 1224200, 1590818, 1763441, 1855921, 1880739, 1882877]",1794759.2,110879.10639322452,12,3,1805715
de.wikipedia.org,2024-03-14 13:00:00,"[625070, 683218, 891107, 1224200, 1590818, 1763441, 1855921, 1880739, 1882877, 1805715]",1837738.6,46395.58933174575,13,3,1863206
de.wikipedia.org,2024-03-14 14:00:00,"[683218, 891107, 1224200, 1590818, 1763441, 1855921, 1880739, 1882877, 1805715, 1863206]",1857691.6,27930.61975395462,14,3,1877327
de.wikipedia.org,2024-03-14 15:00:00,"[891107, 1224200, 1590818, 1763441, 1855921, 1880739, 1882877, 1805715, 1863206, 1877327]",1861972.8,28952.95543049103,15,3,1819477
de.wikipedia.org,2024-03-14 16:00:00,"[1224200, 1590818, 1763441, 1855921, 1880739, 1882877, 1805715, 1863206, 1877327, 1819477]",1849720.4,31287.327681347284,16,3,1749874
de.wikipedia.org,2024-03-14 17:00:00,"[1590818, 1763441, 1855921, 1880739, 1882877, 1805715, 1863206, 1877327, 1819477, 1749874]",1823119.8,45224.922851896605,17,3,1758176
de.wikipedia.org,2024-03-14 18:00:00,"[1763441, 1855921, 1880739, 1882877, 1805715, 1863206, 1877327, 1819477, 1749874, 1758176]",1813612.0,52324.46277985088,18,3,1978859
de.wikipedia.org,2024-03-14 19:00:00,"[1855921, 1880739, 1882877, 1805715, 1863206, 1877327, 1819477, 1749874, 1758176, 1978859]",1836742.6,84688.99564547923,19,3,2317349
de.wikipedia.org,2024-03-14 20:00:00,"[1880739, 1882877, 1805715, 1863206, 1877327, 1819477, 1749874, 1758176, 1978859, 2317349]",1924747.0,212825.1282240892,20,3,2368349
de.wikipedia.org,2024-03-14 21:00:00,"[1882877, 1805715, 1863206, 1877327, 1819477, 1749874, 1758176, 1978859, 2317349, 2368349]",2034521.4,265300.4120031479,21,3,2077920
de.wikipedia.org,2024-03-14 22:00:00,"[1805715, 1863206, 1877327, 1819477, 1749874, 1758176, 1978859, 2317349, 2368349, 2077920]",2100130.6,224168.6880798476,22,3,1497241
de.wikipedia.org,2024-03-14 23:00:00,"[1863206, 1877327, 1819477, 1749874, 1758176, 1978859, 2317349, 2368349, 2077920, 1497241]",2047943.6,311185.96049924876,23,3,1021493
de.wikipedia.org,2024-03-15 00:00:00,"[1877327, 1819477, 1749874, 1758176, 1978859, 2317349, 2368349, 2077920, 1497241, 1021493]",1856470.4,519557.8371560187,0,4,715961
de.wikipedia.org,2024-03-15 01:00:00,"[1819477, 1749874, 1758176, 1978859, 2317349, 2368349, 2077920, 1497241, 1021493, 715961]",1536192.8,620510.3758991949,1,4,555983
de.wikipedia.org,2024-03-15 02:00:00,"[1749874, 1758176, 1978859, 2317349, 2368349, 2077920, 1497241, 1021493, 715961, 555983]",1173719.6,554357.0762999603,2,4,566524
de.wikipedia.org,2024-03-15 03:00:00,"[1758176, 1978859, 2317349, 2368349, 2077920, 1497241, 1021493, 715961, 555983, 566524]",871440.4,355191.0471155488,3,4,557933
de.wikipedia.org,2024-03-15 04:00:00,"[1978859, 2317349, 2368349, 2077920, 1497241, 1021493, 715961, 555983, 566524, 557933]",683578.8,179445.81069325638,4,4,628296
de.wikipedia.org,2024-03-15 05:00:00,"[2317349, 2368349, 2077920, 1497241, 1021493, 715961, 555983, 566524, 557933, 628296]",604939.4,61568.498648578396,5,4,864964
de.wikipedia.org,2024-03-15 06:00:00,"[2368349, 2077920, 1497241, 1021493, 715961, 555983, 566524, 557933, 628296, 864964]",634740.0,118152.45936162311,6,4,1217253
de.wikipedia.org,2024-03-15 07:00:00,"[2077920, 1497241, 1021493, 715961, 555983, 566524, 557933, 628296, 864964, 1217253]",766994.0,251182.46189015664,7,4,1585296
de.wikipedia.org,2024-03-15 08:00:00,"[1497241, 1021493, 715961, 555983, 566524, 557933, 628296, 864964, 1217253, 1585296]",970748.4,384008.80472020427,8,4,1756178
de.wikipedia.org,2024-03-15 09:00:00,"[1021493, 715961, 555983, 566524, 557933, 628296, 864964, 1217253, 1585296, 1756178]",1210397.4,423471.0607791753,9,4,1815666
de.wikipedia.org,2024-03-15 10:00:00,"[715961, 555983, 566524, 557933, 628296, 864964, 1217253, 1585296, 1756178, 1815666]",1447871.4,358378.9144107672,10,4,1887624
de.wikipedia.org,2024-03-15 11:00:00,"[555983, 566524, 557933, 628296, 864964, 1217253, 1585296, 1756178, 1815666, 1887624]",1652403.4,239420.9049282038,11,4,1799360
de.wikipedia.org,2024-03-15 12:00:00,"[566524, 557933, 628296, 864964, 1217253, 1585296, 1756178, 1815666, 1887624, 1799360]",1768824.8,101076.71181513574,12,4,1802598
de.wikipedia.org,2024-03-15 13:00:00,"[557933, 628296, 864964, 1217253, 1585296, 1756178, 1815666, 1887624, 1799360, 1802598]",1812285.2,42652.749324750446,13,4,1787590
de.wikipedia.org,2024-03-15 14:00:00,"[628296, 864964, 1217253, 1585296, 1756178, 1815666, 1887624, 1799360, 1802598, 1787590]",1818567.6,35667.28861912551,14,4,1732828
de.wikipedia.org,2024-03-15 15:00:00,"[864964, 1217253, 1585296, 1756178, 1815666, 1887624, 1799360, 1802598, 1787590, 1732828]",1802000.0,49661.27316934193,15,4,1681043
de.wikipedia.org,2024-03-15 16:00:00,"[1217253, 1585296, 1756178, 1815666, 1887624, 1799360, 1802598, 1787590, 1732828, 1681043]",1760683.8,47106.676437210044,16,4,1741905
de.wikipedia.org,2024-03-15 17:00:00,"[1585296, 1756178, 1815666, 1887624, 1799360, 1802598, 1787590, 1732828, 1681043, 1741905]",1749192.8,43108.64020773562,17,4,1789129
de.wikipedia.org,2024-03-15 18:00:00,"[1756178, 1815666, 1887624, 1799360, 1802598, 1787590, 1732828, 1681043, 1741905, 1789129]",1746499.0,39995.69025282599,18,4,2002800
de.wikipedia.org,2024-03-15 19:00:00,"[1815666, 1887624, 1799360, 1802598, 1787590, 1732828, 1681043, 1741905, 1789129, 2002800]",1789541.0,112015.12370568539,19,4,2325396
de.wikipedia.org,2024-03-15 20:00:00,"[1887624, 1799360, 1802598, 1787590, 1732828, 1681043, 1741905, 1789129, 2002800, 2325396]",1908054.6,235131.3630399824,20,4,2487942
de.wikipedia.org,2024-03-15 21:00:00,"[1799360, 1802598, 1787590, 1732828, 1681043, 1741905, 1789129, 2002800, 2325396, 2487942]",2069434.4,293581.92053639813,21,4,2396713
de.wikipedia.org,2024-03-15 22:00:00,"[1802598, 1787590, 1732828, 1681043, 1741905, 1789129, 2002800, 2325396, 2487942, 2396713]",2200396.0,262690.9937968944,22,4,1889184
de.wikipedia.org,2024-03-15 23:00:00,"[1787590, 1732828, 1681043, 1741905, 1789129, 2002800, 2325396, 2487942, 2396713, 1889184]",2220407.0,232698.49770035045,23,4,1278254
de.wikipedia.org,2024-03-16 00:00:00,"[1732828, 1681043, 1741905, 1789129, 2002800, 2325396, 2487942, 2396713, 1889184, 1278254]",2075497.8,448564.16305737133,0,5,910003
de.wikipedia.org,2024-03-16 01:00:00,"[1681043, 1741905, 1789129, 2002800, 2325396, 2487942, 2396713, 1889184, 1278254, 910003]",1792419.2,616653.9696573436,1,5,689222
de.wikipedia.org,2024-03-16 02:00:00,"[1741905, 1789129, 2002800, 2325396, 2487942, 2396713, 1889184, 1278254, 910003, 689222]",1432675.2,630479.8110263009,2,5,615246
de.wikipedia.org,2024-03-16 03:00:00,"[1789129, 2002800, 2325396, 2487942, 2396713, 1889184, 1278254, 910003, 689222, 615246]",1076381.8,467251.6759359564,3,5,544982
de.wikipedia.org,2024-03-16 04:00:00,"[2002800, 2325396, 2487942, 2396713, 1889184, 1278254, 910003, 689222, 615246, 544982]",807541.4,265323.64051444794,4,5,568773
de.wikipedia.org,2024-03-16 05:00:00,"[2325396, 2487942, 2396713, 1889184, 1278254, 910003, 689222, 615246, 544982, 568773]",665645.2,131719.7860966985,5,5,668012
de.wikipedia.org,2024-03-16 06:00:00,"[2487942, 2396713, 1889184, 1278254, 910003, 689222, 615246, 544982, 568773, 668012]",617247.0,55377.700840681355,6,5,1013072
de.wikipedia.org,2024-03-16 07:00:00,"[2396713, 1889184, 1278254, 910003, 689222, 615246, 544982, 568773, 668012, 1013072]",682017.0,170795.03169120583,7,5,1300257
de.wikipedia.org,2024-03-16 08:00:00,"[1889184, 1278254, 910003, 689222, 615246, 544982, 568773, 668012, 1013072, 1300257]",819019.2,293178.7957498973,8,5,1496596
de.wikipedia.org,2024-03-16 09:00:00,"[1278254, 910003, 689222, 615246, 544982, 568773, 668012, 1013072, 1300257, 1496596]",1009342.0,355715.93253662396,9,5,1604794
de.wikipedia.org,2024-03-16 10:00:00,"[910003, 689222, 615246, 544982, 568773, 668012, 1013072, 1300257, 1496596, 1604794]",1216546.2,340136.2260497403,10,5,1706331
de.wikipedia.org,2024-03-16 11:00:00,"[689222, 615246, 544982, 568773, 668012, 1013072, 1300257, 1496596, 1604794, 1706331]",1424210.0,245699.5620451937,11,5,1720015
de.wikipedia.org,2024-03-16 12:00:00,"[615246, 544982, 568773, 668012, 1013072, 1300257, 1496596, 1604794, 1706331, 1720015]",1565598.6,155147.5658057193,12,5,1796830
de.wikipedia.org,2024-03-16 13:00:00,"[544982, 568773, 668012, 1013072, 1300257, 1496596, 1604794, 1706331, 1720015, 1796830]",1664913.2,104017.96255147473,13,5,1826068
de.wikipedia.org,2024-03-16 14:00:00,"[568773, 668012, 1013072, 1300257, 1496596, 1604794, 1706331, 1720015, 1796830, 1826068]",1730807.6,77496.46786428399,14,5,1857256
de.wikipedia.org,2024-03-16 15:00:00,"[668012, 1013072, 1300257, 1496596, 1604794, 1706331, 1720015, 1796830, 1826068, 1857256]",1781300.0,58976.04741927014,15,5,1914073
de.wikipedia.org,2024-03-16 16:00:00,"[1013072, 1300257, 1496596, 1604794, 1706331, 1720015, 1796830, 1826068, 1857256, 1914073]",1822848.4,64448.183374242595,16,5,1911422
de.wikipedia.org,2024-03-16 17:00:00,"[1300257, 1496596, 1604794, 1706331, 1720015, 1796830, 1826068, 1857256, 1914073, 1911422]",1861129.8,46284.09712374219,17,5,1882472
de.wikipedia.org,2024-03-16 18:00:00,"[1496596, 1604794, 1706331, 1720015, 1796830, 1826068, 1857256, 1914073, 1911422, 1882472]",1878258.2,33362.26317503056,18,5,2083489
de.wikipedia.org,2024-03-16 19:00:00,"[1604794, 1706331, 1720015, 1796830, 1826068, 1857256, 1914073, 1911422, 1882472, 2083489]",1929742.4,79634.10458490759,19,5,2641538
de.wikipedia.org,2024-03-16 20:00:00,"[1706331, 1720015, 1796830, 1826068, 1857256, 1914073, 1911422, 1882472, 2083489, 2641538]",2086598.8,286386.80135606806,20,5,2861949
de.wikipedia.org,2024-03-16 21:00:00,"[1720015, 1796830, 1826068, 1857256, 1914073, 1911422, 1882472, 2083489, 2641538, 2861949]",2276174.0,400448.74794510216,21,5,2705917
de.wikipedia.org,2024-03-16 22:00:00,"[1796830, 1826068, 1857256, 1914073, 1911422, 1882472, 2083489, 2641538, 2861949, 2705917]",2435073.0,381362.4423547762,22,5,2206844
de.wikipedia.org,2024-03-16 23:00:00,"[1826068, 1857256, 1914073, 1911422, 1882472, 2083489, 2641538, 2861949, 2705917, 2206844]",2499947.4,300953.0642998007,23,5,1465164
de.wikipedia.org,2024-03-17 00:00:00,"[1857256, 1914073, 1911422, 1882472, 2083489, 2641538, 2861949, 2705917, 2206844, 1465164]",2376282.4,504725.20432750334,0,6,961250
de.wikipedia.org,2024-03-17 01:00:00,"[1914073, 1911422, 1882472, 2083489, 2641538, 2861949, 2705917, 2206844, 1465164, 961250]",2040224.8,726776.480982537,1,6,694334
de.wikipedia.org,2024-03-17 02:00:00,"[1911422, 1882472, 2083489, 2641538, 2861949, 2705917, 2206844, 1465164, 961250, 694334]",1606701.8,753326.0507324567,2,6,549390
de.wikipedia.org,2024-03-17 03:00:00,"[1882472, 2083489, 2641538, 2861949, 2705917, 2206844, 1465164, 961250, 694334, 549390]",1175396.4,602828.8546052187,3,6,491448
de.wikipedia.org,2024-03-17 04:00:00,"[2083489, 2641538, 2861949, 2705917, 2206844, 1465164, 961250, 694334, 549390, 491448]",832317.2,355639.6250916931,4,6,470995
de.wikipedia.org,2024-03-17 05:00:00,"[2641538, 2861949, 2705917, 2206844, 1465164, 961250, 694334, 549390, 491448, 470995]",633483.4,181538.9624886074,5,6,617892
de.wikipedia.org,2024-03-17 06:00:00,"[2861949, 2705917, 2206844, 1465164, 961250, 694334, 549390, 491448, 470995, 617892]",564811.8,82480.51764241056,6,6,1016768
de.wikipedia.org,2024-03-17 07:00:00,"[2705917, 2206844, 1465164, 961250, 694334, 549390, 491448, 470995, 617892, 1016768]",629298.6,200355.10899759957,7,6,1406387
de.wikipedia.org,2024-03-17 08:00:00,"[2206844, 1465164, 961250, 694334, 549390, 491448, 470995, 617892, 1016768, 1406387]",800698.0,360916.3542889128,8,6,1741030
